State,District,Year,Total_Crimes
MADHYA PRADESH,KATNI,2010,331
MADHYA PRADESH,KHANDWA,2010,282
MADHYA PRADESH,KHARGON,2010,341
MADHYA PRADESH,MANDLA,2010,159
MADHYA PRADESH,MANDSAUR,2010,262
MADHYA PRADESH,MORENA,2010,244
MADHYA PRADESH,NARSINGHPUR,2010,301
MADHYA PRADESH,NEEMUCH,2010,128
MADHYA PRADESH,PANNA,2010,202
MADHYA PRADESH,RAISEN,2010,409
MADHYA PRADESH,RAJGARH,2010,350
MADHYA PRADESH,RATLAM,2010,398
MADHYA PRADESH,REWA,2010,426
MADHYA PRADESH,SAGAR,2010,752
MADHYA PRADESH,SATNA,2010,471
MADHYA PRADESH,SEONI,2010,258
MADHYA PRADESH,SHAHDOL,2010,281
MADHYA PRADESH,SHAJAPUR,2010,252
MADHYA PRADESH,SHEOPUR,2010,76
MADHYA PRADESH,SHIVPURI,2010,274
MADHYA PRADESH,SIDHI,2010,241
MADHYA PRADESH,SIHORE,2010,345
MADHYA PRADESH,SINGRAULI,2010,291
MADHYA PRADESH,TIKAMGARH,2010,315
MADHYA PRADESH,UJJAIN,2010,559
MADHYA PRADESH,UMARIYA,2010,124
MADHYA PRADESH,VIDISHA,2010,491
MAHARASHTRA,AHMEDNAGAR,2010,832
MAHARASHTRA,AKOLA,2010,364
MAHARASHTRA,AMRAVATI COMMR.,2010,211
MAHARASHTRA,AMRAVATI RURAL,2010,423
MAHARASHTRA,AURANGABAD COMMR.,2010,311
MAHARASHTRA,AURANGABAD RURAL,2010,422
MAHARASHTRA,BEED,2010,526
MAHARASHTRA,BHANDARA,2010,155
MAHARASHTRA,BULDHANA,2010,437
MAHARASHTRA,CHANDRAPUR,2010,446
MAHARASHTRA,DHULE,2010,307
MAHARASHTRA,GADCHIROLI,2010,73
MAHARASHTRA,GONDIA,2010,194
MAHARASHTRA,HINGOLI,2010,174
MAHARASHTRA,JALGAON,2010,701
MAHARASHTRA,JALNA,2010,468
MAHARASHTRA,KOLHAPUR,2010,237
MAHARASHTRA,LATUR,2010,379
MAHARASHTRA,MUMBAI COMMR.,2010,1286
MAHARASHTRA,MUMBAI RLY.,2010,29
MAHARASHTRA,NAGPUR COMMR.,2010,410
MAHARASHTRA,NAGPUR RLY.,2010,13
MAHARASHTRA,NAGPUR RURAL,2010,226
MAHARASHTRA,NANDED,2010,552
MAHARASHTRA,NANDURBAR,2010,166
MAHARASHTRA,NASIK COMMR.,2010,239
MAHARASHTRA,NASIK RURAL,2010,528
MAHARASHTRA,NAVI MUMBAI,2010,204
MAHARASHTRA,OSMANABAD,2010,299
MAHARASHTRA,PARBHANI,2010,315
MAHARASHTRA,PUNE COMMR.,2010,572
MAHARASHTRA,PUNE RLY.,2010,2
MAHARASHTRA,PUNE RURAL,2010,486
MAHARASHTRA,RAIGAD,2010,120
MAHARASHTRA,RATNAGIRI,2010,117
MAHARASHTRA,SANGLI,2010,238
MAHARASHTRA,SATARA,2010,327
MAHARASHTRA,SINDHUDURG,2010,46
MAHARASHTRA,SOLAPUR COMMR.,2010,126
MAHARASHTRA,SOLAPUR RURAL,2010,439
MAHARASHTRA,THANE COMMR.,2010,712
MAHARASHTRA,THANE RURAL,2010,330
MAHARASHTRA,WARDHA,2010,337
MAHARASHTRA,WASHIM,2010,199
MAHARASHTRA,YAVATMAL,2010,413
MANIPUR,BISHNUPUR,2010,29
MANIPUR,CHANDEL,2010,0
MANIPUR,CHURACHANDPUR,2010,1
MANIPUR,CID,2010,0
MANIPUR,IMPHAL EAST,2010,36
MANIPUR,IMPHAL WEST,2010,70
MANIPUR,SENAPATI,2010,3
MANIPUR,TAMENGLONG,2010,0
MANIPUR,THOUBAL,2010,50
MANIPUR,UKHRUL,2010,1
MEGHALAYA,GARO HILLS EAST,2010,11
MEGHALAYA,GARO HILLS SOUTH,2010,8
MEGHALAYA,GARO HILLS WEST,2010,58
MEGHALAYA,JAINTIA HILLS,2010,37
MEGHALAYA,KHASI HILLS EAST,2010,70
MEGHALAYA,KHASI HILLS WEST,2010,42
MEGHALAYA,RI-BHOI,2010,32
MIZORAM,AIZAWL,2010,78
MIZORAM,CHAMPHAI,2010,25
MIZORAM,KOLASIB,2010,11
MIZORAM,LAWNGTLAI,2010,8
MIZORAM,LUNGLEI,2010,19
MIZORAM,MAMIT,2010,12
MIZORAM,SAIHA,2010,4
MIZORAM,SERCHHIP,2010,13
NAGALAND,DIMAPUR,2010,20
NAGALAND,KIPHIRE,2010,0
NAGALAND,KOHIMA,2010,4
NAGALAND,LONGLENG,2010,0
NAGALAND,MOKOKCHUNG,2010,3
NAGALAND,MON,2010,0
NAGALAND,PEREN,2010,1
NAGALAND,PHEK,2010,2
NAGALAND,TUENSANG,2010,3
NAGALAND,WOKHA,2010,3
NAGALAND,ZUNHEBOTO,2010,3
ODISHA,ANGUL,2010,420
ODISHA,BALASORE,2010,584
ODISHA,BARAGARH,2010,331
ODISHA,BERHAMPUR,2010,172
ODISHA,BHADRAK,2010,363
ODISHA,BOLANGIR,2010,377
ODISHA,BOUDH,2010,74
ODISHA,CUTTACK,2010,207
ODISHA,DCP BBSR,2010,184
ODISHA,DCP CTC,2010,153
ODISHA,DEOGARH,2010,92
ODISHA,DHENKANAL,2010,345
ODISHA,GAJAPATI,2010,78
ODISHA,GANJAM,2010,430
ODISHA,JAGATSINGHPUR,2010,163
ODISHA,JAJPUR,2010,244
ODISHA,JHARSUGUDA,2010,97
ODISHA,KALAHANDI,2010,332
ODISHA,KANDHAMAL,2010,169
ODISHA,KENDRAPARA,2010,140
ODISHA,KEONJHAR,2010,295
ODISHA,KHURDA,2010,210
ODISHA,KORAPUT,2010,235
ODISHA,MALKANGIR,2010,62
ODISHA,MAYURBHANJ,2010,520
ODISHA,NAYAGARH,2010,84
ODISHA,NOWRANGPUR,2010,225
ODISHA,NUAPADA,2010,79
ODISHA,PURI,2010,190
ODISHA,RAYAGADA,2010,175
ODISHA,ROURKELA,2010,189
ODISHA,SAMBALPUR,2010,132
ODISHA,SONEPUR,2010,87
ODISHA,SRP(CUTTACK),2010,10
ODISHA,SRP(ROURKELA),2010,14
ODISHA,SUNDARGARH,2010,72
PUNJAB,AMRITSAR RURAL,2010,110
PUNJAB,BARNALA,2010,37
PUNJAB,BATALA,2010,100
PUNJAB,BHATINDA,2010,130
PUNJAB,CP AMRITSAR,2010,178
PUNJAB,CP JALANDHAR,2010,180
PUNJAB,CP LUDHIANA,2010,331
PUNJAB,FARIDKOT,2010,52
PUNJAB,FATEHGARH SAHIB,2010,50
PUNJAB,FEROZPUR,2010,138
PUNJAB,G.R.P,2010,1
PUNJAB,GURDASPUR,2010,132
PUNJAB,HOSHIARPUR,2010,159
PUNJAB,JALANDHAR RURAL,2010,159
PUNJAB,KAPURTHALA,2010,81
PUNJAB,KHANNA,2010,69
PUNJAB,LUDHIANA RURAL,2010,59
PUNJAB,MANSA,2010,64
PUNJAB,MOGA,2010,66
PUNJAB,MUKTSAR,2010,54
PUNJAB,PATIALA,2010,241
PUNJAB,ROPAR,2010,66
PUNJAB,SANGRUR,2010,115
PUNJAB,SAS NGR,2010,103
PUNJAB,SBS NAGAR,2010,55
PUNJAB,TARN TARAN,2010,63
RAJASTHAN,AJMER,2010,841
RAJASTHAN,ALWAR,2010,995
RAJASTHAN,BANSWARA,2010,321
RAJASTHAN,BARAN,2010,527
RAJASTHAN,BARMER,2010,350
RAJASTHAN,BHARATPUR,2010,743
RAJASTHAN,BHILWARA,2010,849
RAJASTHAN,BIKANER,2010,505
RAJASTHAN,BUNDI,2010,512
RAJASTHAN,CHITTORGARH,2010,736
RAJASTHAN,CHURU,2010,399
RAJASTHAN,DAUSA,2010,291
RAJASTHAN,DHOLPUR,2010,307
RAJASTHAN,DUNGARPUR,2010,237
RAJASTHAN,G.R.P. AJMER,2010,4
RAJASTHAN,G.R.P. JODHPUR,2010,5
RAJASTHAN,GANGANAGAR,2010,919
RAJASTHAN,HANUMANGARH,2010,640
RAJASTHAN,JAIPUR EAST,2010,377
RAJASTHAN,JAIPUR NORTH,2010,379
RAJASTHAN,JAIPUR RURAL,2010,447
RAJASTHAN,JAIPUR SOUTH,2010,360
RAJASTHAN,JAISALMER,2010,69
RAJASTHAN,JALORE,2010,214
RAJASTHAN,JHALAWAR,2010,610
RAJASTHAN,JHUNJHUNU,2010,410
RAJASTHAN,JODHPUR CITY,2010,364
RAJASTHAN,JODHPUR RURAL,2010,228
RAJASTHAN,KARAULI,2010,307
RAJASTHAN,KOTA CITY,2010,528
RAJASTHAN,KOTA RURAL,2010,339
RAJASTHAN,NAGAUR,2010,573
RAJASTHAN,PALI,2010,677
RAJASTHAN,PRATAPGARH,2010,361
RAJASTHAN,RAJSAMAND,2010,317
RAJASTHAN,SAWAI MADHOPUR,2010,286
RAJASTHAN,SIKAR,2010,474
RAJASTHAN,SIROHI,2010,291
RAJASTHAN,TONK,2010,424
RAJASTHAN,UDAIPUR,2010,801
SIKKIM,EAST,2010,10
SIKKIM,NORTH,2010,0
SIKKIM,SOUTH,2010,17
SIKKIM,WEST,2010,12
TAMIL NADU,ARIYALUR,2010,123
TAMIL NADU,CHENNAI,2010,286
TAMIL NADU,CHENNAI RLY.,2010,4
TAMIL NADU,CHENNAISUBURBAN,2010,268
TAMIL NADU,COIMBATORE RURAL,2010,146
TAMIL NADU,COIMBATORE URBAN,2010,107
TAMIL NADU,CUDDALORE,2010,128
TAMIL NADU,DHARMAPURI,2010,156
TAMIL NADU,DINDIGUL,2010,203
TAMIL NADU,ERODE,2010,127
TAMIL NADU,KANCHIPURAM,2010,65
TAMIL NADU,KANYAKUMARI,2010,274
TAMIL NADU,KARUR,2010,111
TAMIL NADU,KRISHNAGIRI,2010,147
TAMIL NADU,MADURAI RURAL,2010,217
TAMIL NADU,MADURAI URBAN,2010,124
TAMIL NADU,NAGAPATTINAM,2010,108
TAMIL NADU,NAMAKKAL,2010,128
TAMIL NADU,NILGIRIS,2010,37
TAMIL NADU,PERAMBALUR,2010,45
TAMIL NADU,PUDUKOTTAI,2010,118
TAMIL NADU,RAMNATHAPURAM,2010,102
TAMIL NADU,SALEM RURAL,2010,421
TAMIL NADU,SALEM URBAN,2010,156
TAMIL NADU,SIVAGANGAI,2010,87
TAMIL NADU,THANJAVUR,2010,136
TAMIL NADU,THENI,2010,354
TAMIL NADU,THIRUNELVELI RURAL,2010,249
TAMIL NADU,THIRUNELVELI URBAN,2010,34
TAMIL NADU,THIRUVALLUR,2010,67
TAMIL NADU,THIRUVANNAMALAI,2010,92
TAMIL NADU,THIRUVARUR,2010,63
TAMIL NADU,THOOTHUGUDI,2010,121
TAMIL NADU,TIRUPPUR,2010,130
TAMIL NADU,TRICHY RLY.,2010,1
TAMIL NADU,TRICHY RURAL,2010,99
TAMIL NADU,TRICHY URBAN,2010,160
TAMIL NADU,VELLORE,2010,188
TAMIL NADU,VILLUPURAM,2010,281
TAMIL NADU,VIRUDHUNAGAR,2010,265
TRIPURA,DHALAI,2010,134
TRIPURA,G.R.P.,2010,1
TRIPURA,NORTH,2010,331
TRIPURA,SOUTH,2010,490
TRIPURA,WEST,2010,720
UTTAR PRADESH,AGRA,2010,764
UTTAR PRADESH,ALIGARH,2010,851
UTTAR PRADESH,ALLAHABAD,2010,465
UTTAR PRADESH,AMBEDKAR NAGAR,2010,206
UTTAR PRADESH,AURAIYA,2010,123
UTTAR PRADESH,AZAMGARH,2010,198
UTTAR PRADESH,BADAUN,2010,229
UTTAR PRADESH,BAGHPAT,2010,169
UTTAR PRADESH,BAHRAICH,2010,318
UTTAR PRADESH,BALLIA,2010,100
UTTAR PRADESH,BALRAMPUR,2010,66
UTTAR PRADESH,BANDA,2010,152
UTTAR PRADESH,BARABANKI,2010,263
UTTAR PRADESH,BAREILLY,2010,573
UTTAR PRADESH,BASTI,2010,76
UTTAR PRADESH,BIJNOR,2010,477
UTTAR PRADESH,BULANDSHAHAR,2010,578
UTTAR PRADESH,CHANDOLI,2010,103
UTTAR PRADESH,CHITRAKOOT DHAM,2010,82
UTTAR PRADESH,CSM NAGAR,2010,144
UTTAR PRADESH,DEORIA,2010,56
UTTAR PRADESH,ETAH,2010,218
UTTAR PRADESH,ETAWAH,2010,177
UTTAR PRADESH,FAIZABAD,2010,146
UTTAR PRADESH,FATEHGARH,2010,146
UTTAR PRADESH,FATEHPUR,2010,270
UTTAR PRADESH,FIROZABAD,2010,266
UTTAR PRADESH,G.R.P.,2010,30
UTTAR PRADESH,GAUTAMBUDH NAGAR,2010,308
UTTAR PRADESH,GHAZIABAD,2010,1011
UTTAR PRADESH,GHAZIPUR,2010,105
UTTAR PRADESH,GONDA,2010,159
UTTAR PRADESH,GORAKHPUR,2010,640
UTTAR PRADESH,HAMIRPUR,2010,81
UTTAR PRADESH,HARDOI,2010,222
UTTAR PRADESH,HATHRAS,2010,266
UTTAR PRADESH,J.P.NAGAR,2010,191
UTTAR PRADESH,JALAUN,2010,116
UTTAR PRADESH,JAUNPUR,2010,200
UTTAR PRADESH,JHANSI,2010,124
UTTAR PRADESH,KANNAUJ,2010,134
UTTAR PRADESH,KANPUR NAGAR,2010,969
UTTAR PRADESH,KANSHIRAM NAGAR,2010,122
UTTAR PRADESH,KAUSHAMBI,2010,155
UTTAR PRADESH,KHIRI,2010,213
UTTAR PRADESH,KUSHI NAGAR,2010,86
UTTAR PRADESH,LALITPUR,2010,58
UTTAR PRADESH,LUCKNOW,2010,1361
UTTAR PRADESH,MAHARAJGANJ,2010,136
UTTAR PRADESH,MAHOBA,2010,84
UTTAR PRADESH,MAINPURI,2010,162
UTTAR PRADESH,MATHURA,2010,400
UTTAR PRADESH,MAU,2010,147
UTTAR PRADESH,MEERUT,2010,689
UTTAR PRADESH,MIRZAPUR,2010,171
UTTAR PRADESH,MORADABAD,2010,635
UTTAR PRADESH,MUZAFFARNAGAR,2010,641
UTTAR PRADESH,PILIBHIT,2010,238
UTTAR PRADESH,PRATAPGARH,2010,220
UTTAR PRADESH,RAIBAREILLY,2010,196
UTTAR PRADESH,RAMABAI NAGAR,2010,240
UTTAR PRADESH,RAMPUR,2010,349
UTTAR PRADESH,SAHARANPUR,2010,232
UTTAR PRADESH,SANT KABIRNAGAR,2010,116
UTTAR PRADESH,SHAHJAHANPUR,2010,236
UTTAR PRADESH,SHRAWASTI,2010,75
UTTAR PRADESH,SIDHARTHNAGAR,2010,111
UTTAR PRADESH,SITAPUR,2010,330
UTTAR PRADESH,SONBHADRA,2010,90
UTTAR PRADESH,ST.RAVIDASNAGAR,2010,32
UTTAR PRADESH,SULTANPUR,2010,182
UTTAR PRADESH,UNNAO,2010,265
UTTAR PRADESH,VARANASI,2010,286
UTTARAKHAND,ALMORA,2010,19
UTTARAKHAND,BAGESHWAR,2010,11
UTTARAKHAND,CHAMOLI,2010,5
UTTARAKHAND,CHAMPAWAT,2010,3
UTTARAKHAND,DEHRADUN,2010,323
UTTARAKHAND,HARIDWAR,2010,315
UTTARAKHAND,NAINITAL,2010,94
UTTARAKHAND,PAURI GARHWAL,2010,26
UTTARAKHAND,PITHORAGARH,2010,20
UTTARAKHAND,RUDRA PRAYAG,2010,19
UTTARAKHAND,TEHRI GARHWAL,2010,12
UTTARAKHAND,UDHAMSINGH NAGAR,2010,212
UTTARAKHAND,UTTARKASHI,2010,10
WEST BENGAL,24 PARGANAS NORTH,2010,3101
WEST BENGAL,24 PARGANAS SOUTH,2010,3513
WEST BENGAL,ASANSOL,2010,373
WEST BENGAL,BANKURA,2010,439
WEST BENGAL,BIRBHUM,2010,447
WEST BENGAL,BURDWAN,2010,955
WEST BENGAL,COOCHBEHAR,2010,922
WEST BENGAL,DAKSHIN DINAJPUR,2010,503
WEST BENGAL,DARJEELING,2010,335
WEST BENGAL,HOOGHLY,2010,892
WEST BENGAL,HOWRAH,2010,1443
WEST BENGAL,HOWRAH G.R.P.,2010,12
WEST BENGAL,JALPAIGURI,2010,1316
WEST BENGAL,KHARAGPUR G.R.P.,2010,1
WEST BENGAL,KOLKATA,2010,897
WEST BENGAL,MALDA,2010,1056
WEST BENGAL,MURSHIDABAD,2010,4554
WEST BENGAL,NADIA,2010,2263
WEST BENGAL,PASCHIM MIDNAPUR,2010,926
WEST BENGAL,PURAB MIDNAPUR,2010,916
WEST BENGAL,PURULIA,2010,309
WEST BENGAL,SEALDAH G.R.P.,2010,14
WEST BENGAL,SILIGURI G.R.P.,2010,4
WEST BENGAL,UTTAR DINAJPUR,2010,823
ANDAMAN & NICOBAR ISLANDS,ANDAMAN,2010,81
ANDAMAN & NICOBAR ISLANDS,NICOBAR,2010,1
CHANDIGARH,CHANDIGARH,2010,138
DADRA & NAGAR HAVELI,D AND N HAVELI,2010,29
DADRA & NAGAR HAVELI,DAMAN,2010,6
DADRA & NAGAR HAVELI,DIU,2010,2
DELHI,CAW,2010,187
DELHI,CENTRAL,2010,174
DELHI,CRIME BRANCH,2010,0
DELHI,EAST,2010,505
DELHI,EOW,2010,0
DELHI,GRP(RLY),2010,10
DELHI,IGI AIRPORT,2010,7
DELHI,NEW DELHI,2010,69
DELHI,NORTH,2010,197
DELHI,NORTH-EAST,2010,616
DELHI,NORTH-WEST,2010,423
DELHI,OUTER,2010,527
DELHI,SOUTH,2010,367
DELHI,SOUTH-EAST,2010,444
DELHI,SOUTH-WEST,2010,408
DELHI,STF,2010,0
DELHI,WEST,2010,541
LAKSHADWEEP,LAKSHADWEEP,2010,0
PUDUCHERRY,KARAIKAL,2010,24
PUDUCHERRY,PUDUCHERRY,2010,69
ANDHRA PRADESH,ADILABAD,2011,857
ANDHRA PRADESH,ANANTAPUR,2011,505
ANDHRA PRADESH,CHITTOOR,2011,802
ANDHRA PRADESH,CUDDAPAH,2011,404
ANDHRA PRADESH,CYBERABAD,2011,2033
ANDHRA PRADESH,EAST GODAVARI,2011,1115
ANDHRA PRADESH,GUNTAKAL RLY.,2011,4
ANDHRA PRADESH,GUNTUR,2011,962
ANDHRA PRADESH,GUNTUR URBAN,2011,659
ANDHRA PRADESH,HYDERABAD CITY,2011,1740
ANDHRA PRADESH,KARIMNAGAR,2011,1408
ANDHRA PRADESH,KHAMMAM,2011,1079
ANDHRA PRADESH,KRISHNA,2011,1543
ANDHRA PRADESH,KURNOOL,2011,1103
ANDHRA PRADESH,MAHABOOBNAGAR,2011,672
ANDHRA PRADESH,MEDAK,2011,652
ANDHRA PRADESH,NALGONDA,2011,769
ANDHRA PRADESH,NELLORE,2011,588
ANDHRA PRADESH,NIZAMABAD,2011,908
ANDHRA PRADESH,PRAKASHAM,2011,681
ANDHRA PRADESH,RAJAHMUNDRY,2011,313
ANDHRA PRADESH,RANGA REDDY,2011,200
ANDHRA PRADESH,SECUNDERABAD RLY.,2011,10
ANDHRA PRADESH,SRIKAKULAM,2011,567
ANDHRA PRADESH,TIRUPATHI URBAN,2011,175
ANDHRA PRADESH,VIJAYAWADA CITY,2011,1773
ANDHRA PRADESH,VIJAYAWADA RLY.,2011,10
ANDHRA PRADESH,VISAKHA RURAL,2011,527
ANDHRA PRADESH,VISAKHAPATNAM,2011,584
ANDHRA PRADESH,VIZIANAGARAM,2011,637
ANDHRA PRADESH,WARANGAL,2011,409
ANDHRA PRADESH,WARANGAL URBAN,2011,271
ANDHRA PRADESH,WEST GODAVARI,2011,1576
ARUNACHAL PRADESH,ANJAW,2011,0
ARUNACHAL PRADESH,CHANGLANG,2011,15
ARUNACHAL PRADESH,DIBANG VALLEY,2011,6
ARUNACHAL PRADESH,K/KUMEY,2011,4
ARUNACHAL PRADESH,KAMENG EAST,2011,8
ARUNACHAL PRADESH,KAMENG WEST,2011,5
ARUNACHAL PRADESH,LOHIT,2011,11
ARUNACHAL PRADESH,PAPUM PARE,2011,37
ARUNACHAL PRADESH,RURAL,2011,13
ARUNACHAL PRADESH,SIANG EAST,2011,21
ARUNACHAL PRADESH,SIANG UPPER,2011,7
ARUNACHAL PRADESH,SIANG WEST,2011,17
ARUNACHAL PRADESH,SUBANSIRI LOWER,2011,5
ARUNACHAL PRADESH,SUBANSIRI UPPER,2011,13
ARUNACHAL PRADESH,TAWANG,2011,2
ARUNACHAL PRADESH,TIRAP,2011,7
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2011,0
ASSAM,BARPETA,2011,614
ASSAM,BASKA,2011,121
ASSAM,BONGAIGAON,2011,269
ASSAM,C.I.D.,2011,0
ASSAM,CACHAR,2011,750
ASSAM,CHIRANG,2011,133
ASSAM,DARRANG,2011,564
ASSAM,DHEMAJI,2011,288
ASSAM,DHUBRI,2011,1350
ASSAM,DIBRUGARH,2011,225
ASSAM,G.R.P.,2011,2
ASSAM,GOALPARA,2011,337
ASSAM,GOLAGHAT,2011,461
ASSAM,GUWAHATI CITY,2011,697
ASSAM,HAILAKANDI,2011,281
ASSAM,JORHAT,2011,283
ASSAM,KAMRUP,2011,416
ASSAM,KARBI ANGLONG,2011,90
ASSAM,KARIMGANJ,2011,327
ASSAM,KOKRAJHAR,2011,283
ASSAM,LAKHIMPUR,2011,348
ASSAM,MORIGAON,2011,274
ASSAM,N.C.HILLS,2011,16
ASSAM,NAGAON,2011,1401
ASSAM,NALBARI,2011,350
ASSAM,R.P.O.,2011,19
ASSAM,SIBSAGAR,2011,352
ASSAM,SONITPUR,2011,719
ASSAM,TINSUKIA,2011,345
ASSAM,UDALGURI,2011,147
BIHAR,ARARIA,2011,224
BIHAR,ARWAL,2011,54
BIHAR,AURANGABAD,2011,292
BIHAR,BAGAHA,2011,100
BIHAR,BANKA,2011,147
BIHAR,BEGUSARAI,2011,201
BIHAR,BETTIAH,2011,208
BIHAR,BHABHUA,2011,127
BIHAR,BHAGALPUR,2011,156
BIHAR,BHOJPUR,2011,178
BIHAR,BUXAR,2011,167
BIHAR,DARBHANGA,2011,655
BIHAR,GAYA,2011,196
BIHAR,GOPALGANJ,2011,244
BIHAR,JAMALPUR RLY.,2011,3
BIHAR,JAMUI,2011,138
BIHAR,JEHANABAD,2011,74
BIHAR,KATIHAR,2011,270
BIHAR,KATIHAR RLY.,2011,8
BIHAR,KHAGARIA,2011,97
BIHAR,KISHANGANJ,2011,173
BIHAR,LAKHISARAI,2011,106
BIHAR,MADHEPURA,2011,107
BIHAR,MADHUBANI,2011,365
BIHAR,MOTIHARI,2011,350
BIHAR,MUNGER,2011,124
BIHAR,MUZAFFARPUR,2011,448
BIHAR,MUZAFFARPUR RLY.,2011,16
BIHAR,NALANDA,2011,267
BIHAR,NAUGACHIA,2011,85
BIHAR,NAWADAH,2011,158
BIHAR,PATNA,2011,640
BIHAR,PATNA RLY.,2011,14
BIHAR,PURNEA,2011,320
BIHAR,ROHTAS,2011,239
BIHAR,SAHARSA,2011,129
BIHAR,SAMASTIPUR,2011,268
BIHAR,SARAN,2011,399
BIHAR,SHEIKHPURA,2011,60
BIHAR,SHEOHAR,2011,48
BIHAR,SITAMARHI,2011,133
BIHAR,SIWAN,2011,370
BIHAR,SUPAUL,2011,131
BIHAR,VAISHALI,2011,326
CHHATTISGARH,BALRAMPUR,2011,133
CHHATTISGARH,BILASPUR,2011,325
CHHATTISGARH,BIZAPUR,2011,14
CHHATTISGARH,DANTEWARA,2011,35
CHHATTISGARH,DHAMTARI,2011,112
CHHATTISGARH,DURG,2011,680
CHHATTISGARH,GARIYABAND,2011,66
CHHATTISGARH,GRP RAIPUR,2011,5
CHHATTISGARH,JAGDALPUR,2011,128
CHHATTISGARH,JANJGIR,2011,291
CHHATTISGARH,JASHPUR,2011,219
CHHATTISGARH,KABIRDHAM,2011,105
CHHATTISGARH,KANKER,2011,63
CHHATTISGARH,KORBA,2011,192
CHHATTISGARH,KORIYA,2011,238
CHHATTISGARH,MAHASAMUND,2011,174
CHHATTISGARH,NARAYANPUR,2011,8
CHHATTISGARH,RAIGARH,2011,205
CHHATTISGARH,RAIPUR,2011,564
CHHATTISGARH,RAJNANDGAON,2011,159
CHHATTISGARH,SARGUJA,2011,250
CHHATTISGARH,SURAJPUR,2011,220
GOA,NORTH GOA,2011,61
GOA,SOUTH GOA,2011,45
GUJARAT,AHMEDABAD COMMR.,2011,1752
GUJARAT,AHMEDABAD RURAL,2011,235
GUJARAT,AHWA-DANG,2011,11
GUJARAT,AMRELI,2011,259
GUJARAT,ANAND,2011,268
GUJARAT,BHARUCH,2011,53
GUJARAT,BHAVNAGAR,2011,345
GUJARAT,CID CRIME,2011,0
GUJARAT,DAHOD,2011,79
GUJARAT,GANDHINAGAR,2011,179
GUJARAT,HIMATNAGAR,2011,318
GUJARAT,JAMNAGAR,2011,470
GUJARAT,JUNAGADH,2011,533
GUJARAT,KHEDA NORTH,2011,206
GUJARAT,KUTCH (EAST(G)),2011,178
GUJARAT,KUTCH (WEST-BHUJ),2011,152
GUJARAT,MEHSANA,2011,338
GUJARAT,NARMADA,2011,19
GUJARAT,NAVSARI,2011,51
GUJARAT,PALANPUR,2011,540
GUJARAT,PANCHMAHAL,2011,349
GUJARAT,PATAN,2011,260
GUJARAT,PORBANDAR,2011,101
GUJARAT,RAJKOT COMMR.,2011,310
GUJARAT,RAJKOT RURAL,2011,400
GUJARAT,SURAT COMMR.,2011,432
GUJARAT,SURAT RURAL,2011,84
GUJARAT,SURENDRANAGAR,2011,221
GUJARAT,TAPI,2011,16
GUJARAT,VADODARA COMMR.,2011,311
GUJARAT,VADODARA RURAL,2011,204
GUJARAT,VALSAD,2011,57
GUJARAT,W.RLY AHMEDABAD,2011,7
GUJARAT,W.RLY VADODARA,2011,3
HARYANA,AMBALA,2011,304
HARYANA,BHIWANI,2011,224
HARYANA,FARIDABAD,2011,454
HARYANA,FATEHABAD,2011,140
HARYANA,GRP,2011,138
HARYANA,GURGAON,2011,265
HARYANA,HISSAR,2011,415
HARYANA,JHAJJAR,2011,226
HARYANA,JIND,2011,199
HARYANA,KAITHAL,2011,182
HARYANA,KARNAL,2011,315
HARYANA,KURUKSHETRA,2011,176
HARYANA,MAHENDRAGARH,2011,182
HARYANA,MEWAT,2011,189
HARYANA,PALWAL,2011,217
HARYANA,PANCHKULA,2011,120
HARYANA,PANIPAT,2011,339
HARYANA,REWARI,2011,190
HARYANA,ROHTAK,2011,312
HARYANA,SIRSA,2011,282
HARYANA,SONIPAT,2011,282
HARYANA,YAMUNANAGAR,2011,274
HIMACHAL PRADESH,BADDIPOLICEDIST,2011,39
HIMACHAL PRADESH,BILASPUR,2011,55
HIMACHAL PRADESH,CHAMBA,2011,68
HIMACHAL PRADESH,CID,2011,0
HIMACHAL PRADESH,G.R.P.,2011,0
HIMACHAL PRADESH,HAMIRPUR,2011,46
HIMACHAL PRADESH,KANGRA,2011,202
HIMACHAL PRADESH,KINNAUR,2011,13
HIMACHAL PRADESH,KULLU,2011,93
HIMACHAL PRADESH,LAHAUL-SPITI,2011,1
HIMACHAL PRADESH,MANDI,2011,149
HIMACHAL PRADESH,SHIMLA,2011,112
HIMACHAL PRADESH,SIRMAUR,2011,86
HIMACHAL PRADESH,SOLAN,2011,48
HIMACHAL PRADESH,UNA,2011,83
JAMMU & KASHMIR,ANANTNAG,2011,312
JAMMU & KASHMIR,AWANTIPORA,2011,51
JAMMU & KASHMIR,BANDIPORA,2011,127
JAMMU & KASHMIR,BARAMULLA,2011,203
JAMMU & KASHMIR,BUDGAM,2011,231
JAMMU & KASHMIR,CRIME JAMMU,2011,0
JAMMU & KASHMIR,CRIME SRINAGAR,2011,0
JAMMU & KASHMIR,DODA,2011,111
JAMMU & KASHMIR,GANDERBAL,2011,98
JAMMU & KASHMIR,HANDWARA,2011,130
JAMMU & KASHMIR,JAMMU,2011,233
JAMMU & KASHMIR,KARGIL,2011,6
JAMMU & KASHMIR,KATHUA,2011,113
JAMMU & KASHMIR,KISHTWAR,2011,58
